C:\Users\peter\Desktop\Touchscreen DOE\Subject Data\EMerge 11 26 18\TDOE_11_26_18.emrg2,,,,,,,,,,,,,
ExperimentName,Subject,Group,Buzz,Prompt,SessionDate,Block,ComparisonStimuli.ACC,ComparisonStimuli.RESP,ComparisonStimuli.RT,CorrectAnswer,NumericCorrectAnswer,FbMovie,SampleStimulus
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,27,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,28,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,29,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,30,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,31,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,32,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,33,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,34,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,35,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,36,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,37,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,38,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,39,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,40,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,41,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,42,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,43,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,44,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,45,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,46,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,47,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,48,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,49,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Moana,18999041,2,2,2,11/13/18,50,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,1,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,2,1,Right,2779,Right,1,Moana01.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,3,1,Right,2367,Right,1,Moana02.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,4,1,Left,2245,Left,2,Trolls01.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,5,1,Left,1987,Left,2,Trolls02.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,6,1,Right,1151,Right,1,Moana03.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,7,1,Right,1054,Right,1,Moana04.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,8,1,Right,1143,Right,1,Moana05.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,9,1,Left,2787,Left,2,Trolls03.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,10,1,Left,904,Left,2,Trolls04.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,11,1,Right,1247,Right,1,Moana06.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,12,1,Left,2075,Left,2,Trolls05.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,13,1,Right,1199,Right,1,Moana07.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,14,1,Right,2457,Right,1,Moana08.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,15,1,Left,662,Left,2,Trolls06.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,16,1,Left,1091,Left,2,Trolls07.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,17,1,Right,933,Right,1,Moana09.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,18,1,Left,616,Left,2,Trolls08.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,19,1,Left,923,Left,2,Trolls09.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,20,1,Left,658,Left,2,Trolls10.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,21,1,Right,1587,Right,1,Moana10.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,22,1,Left,761,Left,2,Trolls11.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,23,1,Right,938,Right,1,Moana11.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,24,1,Right,1006,Right,1,Moana12.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,25,1,Right,534,Right,1,Moana13.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,26,1,Left,1192,Left,2,Trolls12.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,27,1,Right,461,Right,1,Moana14.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,28,1,Left,444,Left,2,Trolls13.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,29,1,Left,488,Left,2,Trolls14.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,30,1,Right,765,Right,1,Moana15.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,31,1,Left,1988,Left,2,Trolls15.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,32,1,Right,1921,Right,1,Moana16.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,33,1,Right,1158,Right,1,Moana17.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,34,1,Left,1373,Left,2,Trolls16.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,35,0,Right,1490,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,36,1,Left,1228,Left,2,Trolls17.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,37,0,Left,1863,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,38,0,Right,635,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,39,1,Left,1368,Left,2,Trolls18.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,40,1,Right,441,Right,1,Moana18.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,41,1,Right,687,Right,1,Moana19.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,42,1,Left,731,Left,2,Trolls19.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,43,1,Right,1615,Right,1,Moana20.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,44,1,Right,1137,Right,1,Moana21.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,45,1,Right,3561,Right,1,Moana22.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,46,1,Left,592,Left,2,Trolls20.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,47,1,Left,2596,Left,2,Trolls21.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,48,1,Right,1174,Right,1,Moana23.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,49,1,Left,952,Left,2,Trolls22.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999042,1,2,1,11/13/18,50,1,Right,488,Right,1,Moana24.avi,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,1,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,2,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,3,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,4,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,5,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,6,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,7,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,8,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,9,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,10,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,11,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,12,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,13,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,14,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,15,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,16,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,17,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,18,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,19,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,20,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,21,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,22,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,23,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,24,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,25,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,26,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,27,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,28,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,29,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,30,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,31,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,32,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,33,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,34,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,35,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,36,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,37,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,38,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,39,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,40,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,41,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,42,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,43,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,44,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,45,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,46,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,47,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,48,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,49,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_NoBuzz_TLMR,18999043,2,2,2,11/13/18,50,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,1,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,2,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,3,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,4,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,5,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,6,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,7,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,8,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,9,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,10,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,11,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,12,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,13,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,14,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,15,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,16,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,17,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,18,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,19,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,20,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,21,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,22,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,23,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,24,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,25,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,26,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,27,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,28,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,29,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,30,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,31,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,32,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,33,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,34,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,35,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,36,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,37,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,38,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,39,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,40,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,41,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,42,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,43,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,44,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,45,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,46,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,47,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,48,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,49,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
NOP_Adults_NoBuzz_Trolls,18999044,2,2,2,11/15/18,50,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,1,1,Right,2134,Right,1,Trolls01.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,2,0,Right,1583,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,3,1,Left,1400,Left,2,Trolls02.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,4,0,Left,1455,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,5,1,Left,1086,Left,2,Trolls03.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,6,1,Left,995,Left,2,Trolls04.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,7,1,Right,1159,Right,1,Trolls05.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,8,1,Right,634,Right,1,Trolls06.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,9,1,Right,517,Right,1,Trolls07.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,10,1,Left,889,Left,2,Trolls08.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,11,0,Left,631,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,12,1,Right,2034,Right,1,Trolls09.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,13,1,Right,480,Right,1,Trolls10.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,14,1,Right,597,Right,1,Trolls11.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,15,1,Right,871,Right,1,Trolls12.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,16,1,Left,674,Left,2,Trolls13.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,17,1,Left,3069,Left,2,Trolls14.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,18,1,Left,1062,Left,2,Trolls15.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,19,1,Right,681,Right,1,Trolls16.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,20,0,Left,1050,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,21,1,Left,787,Left,2,Trolls17.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,22,1,Left,514,Left,2,Trolls18.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,23,1,Left,702,Left,2,Trolls19.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,24,1,Left,997,Left,2,Trolls20.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,25,1,Left,470,Left,2,Trolls21.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,26,1,Right,698,Right,1,Trolls22.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,27,1,Left,481,Left,2,Trolls23.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,28,1,Right,664,Right,1,Trolls24.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,29,1,Right,754,Right,1,Trolls01.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,30,1,Right,654,Right,1,Trolls02.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999045,1,2,1,11/15/18,31,1,Left,502,Left,2,Trolls03.avi,Circle_Solid.png
